/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00001 1
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00002 2
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00004 1
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00006 3
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00007 3
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00008 1
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00010 6
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00011 4
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00012 4
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00013 2
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00015 3
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00016 6
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00018 0
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00019 4
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00020 3
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00021 0
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00022 1
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00024 1
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00025 3
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00026 3
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00027 2
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00029 0
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00031 3
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00032 6
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00033 0
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00034 0
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00037 2
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00043 4
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00045 4
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00046 5
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00048 1
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00049 1
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00053 3
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00054 0
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00055 0
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00056 6
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00057 1
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00059 3
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00060 0
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00061 4
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00063 2
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00064 3
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00065 6
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00070 2
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00071 0
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00072 2
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00073 0
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00074 2
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00075 2
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00077 4
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00078 0
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00079 1
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00080 1
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00082 0
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00083 0
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00084 6
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00085 2
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00087 2
/root/shared/emotion_dataset/DFEW/clip_244x244_16f/00089 0
